Index,Value,Time,Iterations
2120,967834,2.300017513334751e-06,12
2121,443615,2.300017513334751e-06,12
2122,464651,1.500011421740055e-06,11
2123,242432,1.600012183189392e-06,11
2124,751462,1.400010660290718e-06,11
2125,230685,1.500011421740055e-06,11
2126,897547,2.299901098012924e-06,12
2127,507694,1.600012183189392e-06,11
2128,177858,1.500011421740055e-06,11
2129,558721,1.500011421740055e-06,11
2130,310705,4.399917088449001e-06,14
2131,13741,1.500011421740055e-06,11
2132,240575,3.400025889277458e-06,13
2133,608621,1.500011421740055e-06,11
2134,954968,1.6998965293169022e-06,11
2135,603856,2.200016751885414e-06,12
2136,763523,3.300025127828121e-06,13
2137,132108,3.400025889277458e-06,13
2138,396470,1.400010660290718e-06,11
2139,890055,1.500011421740055e-06,11
2140,822192,1.600012183189392e-06,11
2141,79880,1.600012183189392e-06,11
2142,364826,4.200031980872154e-06,13
2143,94726,1.500011421740055e-06,11
2144,562352,2.400018274784088e-06,12
2145,297894,1.500011421740055e-06,11
2146,562522,3.400025889277458e-06,13
2147,267000,2.300017513334751e-06,12
2148,611537,4.400033503770828e-06,14
2149,341454,1.500011421740055e-06,11
2150,545724,2.400018274784088e-06,12
2151,630023,3.400025889277458e-06,13
2152,515373,1.500011421740055e-06,11
2153,600961,1.500011421740055e-06,11
2154,490396,2.300017513334751e-06,12
2155,462384,1.500011421740055e-06,11
2156,281705,1.500011421740055e-06,11
2157,704745,4.299916326999664e-06,14
2158,36279,3.200024366378784e-06,13
2159,71228,1.600012183189392e-06,11
2160,856776,2.299901098012924e-06,12
2161,167283,2.500019036233425e-06,12
2162,764482,2.400018274784088e-06,12
2163,542649,1.600012183189392e-06,11
2164,918666,1.4998950064182281e-06,11
2165,502814,1.500011421740055e-06,11
2166,295395,1.500011421740055e-06,11
2167,570197,2.300017513334751e-06,12
2168,624106,1.500011421740055e-06,11
2169,728659,3.200024366378784e-06,13
2170,205758,1.400010660290718e-06,11
2171,234808,1.500011421740055e-06,11
2172,315363,2.100015990436077e-06,12
2173,965650,1.400010660290718e-06,11
2174,49871,1.500011421740055e-06,11
2175,741619,3.00002284348011e-06,12
2176,813915,3.2999087125062943e-06,13
2177,993314,2.200016751885414e-06,12
2178,783982,1.400010660290718e-06,11
2179,933789,1.500011421740055e-06,11
2180,360009,1.500011421740055e-06,11
2181,981172,2.200016751885414e-06,12
2182,552833,1.500011421740055e-06,11
2183,481069,1.500011421740055e-06,11
2184,904476,2.300017513334751e-06,12
2185,65381,1.4998950064182281e-06,11
2186,587347,1.400010660290718e-06,11
2187,914908,2.300017513334751e-06,12
2188,651805,1.500011421740055e-06,11
2189,510290,2.200016751885414e-06,12
2190,692793,1.400010660290718e-06,11
2191,701151,3.400025889277458e-06,13
2192,103236,1.500011421740055e-06,11
2193,828840,1.4998950064182281e-06,11
2194,789278,2.200016751885414e-06,12
2195,850976,1.400010660290718e-06,11
2196,874080,1.500011421740055e-06,11
2197,600889,3.2999087125062943e-06,13
2198,538763,1.600012183189392e-06,11
2199,318204,1.500011421740055e-06,11
2200,311085,1.400010660290718e-06,11
2201,760911,1.400010660290718e-06,11
2202,769904,2.199900336563587e-06,12
2203,53578,2.200016751885414e-06,12
2204,579633,4.599918611347675e-06,14
2205,683102,3.200024366378784e-06,11
2206,433991,8.100061677396297e-06,15
2207,324876,1.500011421740055e-06,11
2208,444152,1.500011421740055e-06,11
2209,836132,2.400018274784088e-06,12
2210,757274,2.300017513334751e-06,12
2211,594965,2.500019036233425e-06,12
2212,881375,1.500011421740055e-06,11
2213,536955,1.500011421740055e-06,11
2214,494592,1.600012183189392e-06,11
2215,702415,1.4998950064182281e-06,11
2216,139531,1.500011421740055e-06,11
2217,741983,1.400010660290718e-06,11
2218,172420,1.500011421740055e-06,11
2219,46830,1.400010660290718e-06,11
2220,68133,1.500011421740055e-06,11
2221,78276,3.300025127828121e-06,13
2222,783410,1.500011421740055e-06,11
2223,725570,2.200016751885414e-06,12
2224,415979,2.300017513334751e-06,12
2225,51694,1.400010660290718e-06,11
2226,468748,7.100054062902927e-06,17
2227,223547,1.600012183189392e-06,11
2228,945600,1.500011421740055e-06,11
2229,119803,3.500026650726795e-06,13
2230,543808,4.299916326999664e-06,14
2231,690676,2.300017513334751e-06,12
2232,61754,1.400010660290718e-06,11
2233,866926,1.500011421740055e-06,11
2234,787337,1.4998950064182281e-06,11
2235,56678,3.300025127828121e-06,13
2236,268941,1.500011421740055e-06,11
2237,458268,1.600012183189392e-06,11
2238,209355,2.299901098012924e-06,12
2239,17368,4.400033503770828e-06,14
2240,947260,1.800013706088066e-06,11
2241,774686,1.500011421740055e-06,11
2242,635543,1.5998957678675652e-06,11
2243,840528,1.500011421740055e-06,11
2244,664716,1.500011421740055e-06,11
2245,426554,3.300025127828121e-06,13
2246,850927,1.4998950064182281e-06,11
2247,640910,2.200016751885414e-06,12
2248,495864,1.600012183189392e-06,11
2249,390816,2.300017513334751e-06,12
2250,793620,1.400010660290718e-06,11
2251,874633,1.500011421740055e-06,11
2252,487369,1.600012183189392e-06,11
2253,99220,3.200024366378784e-06,13
2254,696891,2.300017513334751e-06,12
2255,873382,2.300017513334751e-06,12
2256,121412,1.500011421740055e-06,11
2257,780363,2.200016751885414e-06,12
2258,907267,4.299916326999664e-06,13
2259,914246,1.600012183189392e-06,11
2260,152202,2.300017513334751e-06,12
2261,413808,1.500011421740055e-06,11
2262,506723,3.3999094739556313e-06,13
2263,833571,1.600012183189392e-06,11
2264,446825,1.600012183189392e-06,11
2265,266655,1.500011421740055e-06,11
2266,234493,4.399917088449001e-06,14
2267,281420,2.400018274784088e-06,12
2268,289579,1.600012183189392e-06,11
2269,130148,1.500011421740055e-06,11
2270,748833,1.4998950064182281e-06,11
2271,162944,1.500011421740055e-06,11
2272,627646,1.500011421740055e-06,11
2273,283601,1.500011421740055e-06,11
2274,837976,1.500011421740055e-06,11
2275,853897,1.400010660290718e-06,11
2276,935099,1.500011421740055e-06,11
2277,492902,5.600042641162872e-06,15
2278,221299,1.600012183189392e-06,11
2279,715631,4.400033503770828e-06,14
2280,219192,1.400010660290718e-06,11
2281,114780,2.300017513334751e-06,12
2282,10383,2.299901098012924e-06,12
2283,963304,2.400018274784088e-06,12
2284,739665,1.500011421740055e-06,11
2285,663099,1.500011421740055e-06,11
2286,604282,1.5998957678675652e-06,11
2287,604048,1.500011421740055e-06,11
2288,559323,1.500011421740055e-06,11
2289,739196,1.500011421740055e-06,11
2290,680817,2.400018274784088e-06,12
2291,499339,1.600012183189392e-06,11
2292,410549,4.100031219422817e-06,14
2293,595715,2.400018274784088e-06,12
2294,919182,3.2999087125062943e-06,13
2295,143658,2.300017513334751e-06,12
2296,315439,1.500011421740055e-06,11
2297,671684,1.500011421740055e-06,11
2298,648261,1.4998950064182281e-06,11
2299,988665,1.500011421740055e-06,11
2300,185187,1.400010660290718e-06,11
2301,680968,1.500011421740055e-06,11
2302,152317,1.500011421740055e-06,11
2303,904036,1.4998950064182281e-06,11
2304,467534,1.400010660290718e-06,11
2305,812573,1.500011421740055e-06,11
2306,969257,3.400025889277458e-06,13
2307,434413,1.4998950064182281e-06,11
2308,913310,5.300040356814861e-06,15
2309,410002,1.400010660290718e-06,11
2310,858024,1.500011421740055e-06,11
2311,358217,2.300017513334751e-06,12
2312,332706,1.500011421740055e-06,11
2313,385666,1.400010660290718e-06,11
2314,932596,1.400010660290718e-06,11
2315,413232,1.4998950064182281e-06,11
2316,260527,1.500011421740055e-06,11
2317,965834,2.200016751885414e-06,12
2318,718508,1.500011421740055e-06,11
2319,14562,2.09989957511425e-06,12
2320,305485,1.600012183189392e-06,11
2321,514758,2.200016751885414e-06,12
2322,249504,1.500011421740055e-06,11
2323,451836,3.899913281202316e-06,13
2324,985566,1.500011421740055e-06,11
2325,705497,1.500011421740055e-06,11
2326,870703,2.200016751885414e-06,12
2327,31075,2.299901098012924e-06,12
2328,356398,2.300017513334751e-06,12
2329,219348,2.300017513334751e-06,12
2330,56478,1.500011421740055e-06,11
2331,27348,2.199900336563587e-06,12
2332,426223,1.500011421740055e-06,11
2333,394350,2.200016751885414e-06,12
2334,227638,1.500011421740055e-06,11
2335,335568,2.200016751885414e-06,12
2336,826403,1.500011421740055e-06,11
2337,462798,1.400010660290718e-06,11
2338,306659,1.600012183189392e-06,11
2339,126948,4.499917849898338e-06,14
2340,955010,3.200024366378784e-06,13
2341,562417,1.500011421740055e-06,11
2342,244354,1.500011421740055e-06,11
2343,442033,3.2999087125062943e-06,13
2344,685636,3.400025889277458e-06,13
2345,145902,4.300032742321491e-06,14
2346,704282,1.4998950064182281e-06,11
2347,805314,1.500011421740055e-06,11
2348,828985,3.100023604929447e-06,13
2349,617482,2.300017513334751e-06,12
2350,545386,1.4998950064182281e-06,11
2351,391499,1.400010660290718e-06,11
2352,310886,2.200016751885414e-06,12
2353,154842,1.500011421740055e-06,11
2354,224491,3.4999102354049683e-06,12
2355,617258,1.600012183189392e-06,11
2356,347502,2.400018274784088e-06,12
2357,796224,1.400010660290718e-06,11
2358,815918,1.3998942449688911e-06,11
2359,404665,3.300025127828121e-06,13
2360,224282,3.300025127828121e-06,13
2361,58907,1.500011421740055e-06,11
2362,122670,2.200016751885414e-06,12
2363,161553,2.300017513334751e-06,12
2364,329699,1.500011421740055e-06,11
2365,363202,2.300017513334751e-06,12
2366,657289,6.800051778554916e-06,15
2367,236845,1.500011421740055e-06,11
2368,454203,2.400018274784088e-06,12
2369,601322,1.500011421740055e-06,11
2370,619610,1.400010660290718e-06,11
2371,422603,2.400018274784088e-06,12
2372,488991,1.500011421740055e-06,11
2373,658258,3.1999079510569572e-06,13
2374,568282,1.400010660290718e-06,11
2375,991536,1.600012183189392e-06,11
2376,727525,1.600012183189392e-06,11
2377,771377,1.4998950064182281e-06,11
2378,914790,1.600012183189392e-06,11
2379,416087,1.600012183189392e-06,11
2380,584518,1.400010660290718e-06,11
2381,479547,1.500011421740055e-06,11
2382,599060,2.300017513334751e-06,12
2383,665177,1.500011421740055e-06,11
2384,150545,6.100046448409557e-06,15
2385,798546,3.4999102354049683e-06,13
2386,282647,2.200016751885414e-06,12
2387,388193,1.500011421740055e-06,11
2388,782105,1.500011421740055e-06,11
2389,750958,4.300032742321491e-06,14
2390,644149,5.700043402612209e-06,15
2391,337171,1.4998950064182281e-06,11
2392,991938,2.300017513334751e-06,12
2393,445475,4.400033503770828e-06,14
2394,2230,1.500011421740055e-06,11
2395,342468,3.1999079510569572e-06,13
2396,455334,1.500011421740055e-06,11
2397,269393,2.200016751885414e-06,12
2398,862829,1.500011421740055e-06,11
2399,676895,1.4998950064182281e-06,11
2400,249380,3.400025889277458e-06,13
2401,932145,3.300025127828121e-06,13
2402,297789,2.299901098012924e-06,12
2403,440230,1.600012183189392e-06,11
2404,369958,1.500011421740055e-06,11
2405,552048,1.500011421740055e-06,11
2406,262297,1.500011421740055e-06,11
2407,280401,1.500011421740055e-06,11
2408,872847,1.500011421740055e-06,11
2409,182405,2.300017513334751e-06,12
2410,243005,1.600012183189392e-06,11
2411,576383,2.299901098012924e-06,12
2412,494264,5.00003807246685e-06,14
2413,763471,1.500011421740055e-06,11
2414,383136,6.199930794537067e-06,15
2415,173000,1.500011421740055e-06,11
2416,171217,2.300017513334751e-06,12
2417,198364,2.300017513334751e-06,12
2418,186635,1.600012183189392e-06,11
2419,361134,1.500011421740055e-06,11
2420,473186,2.300017513334751e-06,12
2421,388727,1.600012183189392e-06,11
2422,257421,1.500011421740055e-06,11
2423,255593,1.500011421740055e-06,11
2424,182715,1.600012183189392e-06,11
2425,380552,1.400010660290718e-06,11
2426,169470,1.400010660290718e-06,11
2427,916323,2.200016751885414e-06,12
2428,474440,1.500011421740055e-06,11
2429,380342,2.200016751885414e-06,12
2430,363944,1.3998942449688911e-06,11
2431,599793,1.500011421740055e-06,11
2432,547914,2.400018274784088e-06,12
2433,888027,1.500011421740055e-06,11
2434,52712,2.299901098012924e-06,12
2435,690683,1.600012183189392e-06,11
2436,422955,1.500011421740055e-06,11
2437,931995,1.500011421740055e-06,11
2438,142994,1.500011421740055e-06,11
2439,828946,1.4998950064182281e-06,11
2440,911660,1.400010660290718e-06,11
2441,844088,2.200016751885414e-06,12
2442,628529,2.400018274784088e-06,12
2443,992233,1.400010660290718e-06,11
2444,68892,4.300032742321491e-06,14
2445,251909,2.400018274784088e-06,12
2446,876400,3.300025127828121e-06,13
2447,207445,4.300032742321491e-06,14
2448,163390,4.400033503770828e-06,14
2449,839047,2.399901859462261e-06,12
2450,425407,2.300017513334751e-06,12
2451,85827,1.500011421740055e-06,11
2452,522162,4.300032742321491e-06,13
2453,802562,4.500034265220165e-06,14
2454,129480,1.500011421740055e-06,11
2455,254795,2.300017513334751e-06,12
2456,433602,1.4998950064182281e-06,11
2457,968912,1.500011421740055e-06,11
2458,392160,2.200016751885414e-06,12
2459,978268,2.300017513334751e-06,12
2460,126351,1.4998950064182281e-06,11
2461,28,1.600012183189392e-06,11
2462,299355,1.500011421740055e-06,11
2463,641059,1.500011421740055e-06,11
2464,831557,1.400010660290718e-06,11
2465,897185,3.400025889277458e-06,13
2466,728823,1.500011421740055e-06,11
2467,116145,1.500011421740055e-06,11
2468,171228,1.600012183189392e-06,11
2469,10220,1.4998950064182281e-06,11
2470,991001,1.600012183189392e-06,11
2471,650565,2.200016751885414e-06,12
2472,211959,1.500011421740055e-06,11
2473,408924,2.299901098012924e-06,12
2474,16281,1.400010660290718e-06,11
2475,488122,1.600012183189392e-06,11
2476,664097,2.300017513334751e-06,12
2477,626420,1.600012183189392e-06,11
2478,449458,1.400010660290718e-06,11
2479,676143,1.600012183189392e-06,11
2480,76999,1.500011421740055e-06,11
2481,609790,1.600012183189392e-06,11
2482,178919,1.500011421740055e-06,11
2483,80053,2.300017513334751e-06,12
2484,501380,2.300017513334751e-06,12
2485,306672,7.699942216277122e-06,15
2486,856743,1.700012944638729e-06,11
2487,670869,3.400025889277458e-06,13
2488,679244,1.700012944638729e-06,11
2489,16188,3.700028173625469e-06,13
2490,184209,1.600012183189392e-06,11
2491,163950,1.700012944638729e-06,11
2492,912833,1.600012183189392e-06,11
2493,575335,2.400018274784088e-06,12
2494,463397,2.300017513334751e-06,12
2495,549453,1.500011421740055e-06,11
2496,969415,1.500011421740055e-06,11
2497,491690,1.500011421740055e-06,11
2498,776482,1.500011421740055e-06,11
2499,795874,1.500011421740055e-06,11
2500,628650,1.600012183189392e-06,11
2501,414041,1.500011421740055e-06,11
2502,363663,2.400018274784088e-06,12
2503,672501,1.600012183189392e-06,11
2504,184511,2.400018274784088e-06,12
2505,595636,1.600012183189392e-06,11
2506,253734,2.300017513334751e-06,12
2507,731529,2.300017513334751e-06,12
2508,551694,3.200024366378784e-06,13
2509,730126,2.299901098012924e-06,12
2510,763442,4.200031980872154e-06,14
2511,88387,1.700012944638729e-06,11
2512,954576,1.500011421740055e-06,11
2513,975028,1.500011421740055e-06,11
2514,643393,1.500011421740055e-06,11
2515,257737,7.300055585801601e-06,17
2516,357081,1.600012183189392e-06,11
2517,553642,2.400018274784088e-06,12
2518,289762,3.400025889277458e-06,13
2519,271638,1.500011421740055e-06,11
2520,387832,2.300017513334751e-06,12
2521,385095,2.400018274784088e-06,12
2522,347659,1.500011421740055e-06,11
2523,835593,2.399901859462261e-06,12
2524,212461,2.300017513334751e-06,12
2525,437277,3.100023604929447e-06,12
2526,372406,1.700012944638729e-06,11
2527,791190,1.5998957678675652e-06,11
2528,22946,1.800013706088066e-06,11
2529,2627,3.400025889277458e-06,13
2530,982585,1.600012183189392e-06,11
2531,223873,1.4998950064182281e-06,11
2532,441059,1.600012183189392e-06,11
2533,690067,3.400025889277458e-06,13
2534,376420,3.500026650726795e-06,13
2535,180966,1.500011421740055e-06,11
2536,157651,7.800059393048286e-06,17
2537,100660,1.5998957678675652e-06,11
2538,903198,3.600027412176132e-06,13
2539,684677,1.600012183189392e-06,11
2540,608169,2.400018274784088e-06,12
2541,641438,1.4998950064182281e-06,11
2542,593025,1.500011421740055e-06,11
2543,704247,2.200016751885414e-06,12
2544,649340,3.400025889277458e-06,13
2545,351400,1.500011421740055e-06,11
2546,170865,1.500011421740055e-06,11
2547,110609,8.999952115118504e-06,18
2548,53132,1.600012183189392e-06,11
2549,700753,1.600012183189392e-06,11
2550,597727,1.500011421740055e-06,11
2551,23453,3.2999087125062943e-06,13
2552,56515,2.300017513334751e-06,12
2553,803253,2.400018274784088e-06,12
2554,310865,1.600012183189392e-06,11
2555,261345,1.500011421740055e-06,11
2556,102531,2.300017513334751e-06,12
2557,124819,3.400025889277458e-06,13
2558,175187,1.600012183189392e-06,11
2559,849501,1.500011421740055e-06,11
2560,777023,2.200016751885414e-06,12
2561,811546,1.500011421740055e-06,11
2562,336731,1.500011421740055e-06,11
2563,776232,1.500011421740055e-06,11
2564,457169,1.4998950064182281e-06,11
2565,682785,6.200047209858894e-06,16
2566,731159,1.600012183189392e-06,11
2567,884052,1.4998950064182281e-06,11
2568,828536,1.500011421740055e-06,11
2569,119867,1.500011421740055e-06,11
2570,979849,2.300017513334751e-06,12
2571,37056,1.600012183189392e-06,11
2572,224933,1.500011421740055e-06,11
2573,898203,1.500011421740055e-06,11
2574,784747,2.300017513334751e-06,12
2575,744551,1.400010660290718e-06,11
2576,632529,1.4998950064182281e-06,11
2577,379382,2.300017513334751e-06,12
2578,305686,3.500026650726795e-06,13
2579,139859,3.400025889277458e-06,13
2580,397747,2.300017513334751e-06,12
2581,354903,1.500011421740055e-06,11
2582,333421,3.300025127828121e-06,13
2583,662196,2.299901098012924e-06,12
2584,60560,1.500011421740055e-06,11
2585,479208,2.300017513334751e-06,12
2586,768340,1.500011421740055e-06,11
2587,410183,2.200016751885414e-06,12
2588,604503,3.500026650726795e-06,13
2589,606623,6.200047209858894e-06,15
2590,306480,1.4998950064182281e-06,11
2591,762126,2.200016751885414e-06,12
2592,573607,1.400010660290718e-06,11
2593,322299,1.600012183189392e-06,11
2594,782150,2.09989957511425e-06,12
2595,861059,1.500011421740055e-06,11
2596,184242,1.500011421740055e-06,11
2597,974933,3.200024366378784e-06,13
2598,43271,1.5998957678675652e-06,11
2599,825222,5.100038833916187e-06,15
2600,250973,1.500011421740055e-06,11
2601,771890,2.300017513334751e-06,12
2602,282182,1.500011421740055e-06,11
2603,832178,4.100031219422817e-06,13
2604,308397,1.600012183189392e-06,11
2605,723711,2.199900336563587e-06,12
2606,105932,2.200016751885414e-06,12
2607,590893,4.400033503770828e-06,14
2608,360002,2.600019797682762e-06,12
2609,934320,1.600012183189392e-06,11
2610,827906,2.200016751885414e-06,12
2611,835224,1.500011421740055e-06,11
2612,958251,2.200016751885414e-06,12
2613,419035,1.700012944638729e-06,11
2614,67337,2.300017513334751e-06,12
2615,372681,1.500011421740055e-06,11
2616,311017,1.500011421740055e-06,11
2617,380975,1.5998957678675652e-06,11
2618,621080,1.500011421740055e-06,11
2619,756400,1.500011421740055e-06,11
2620,696949,1.500011421740055e-06,11
2621,337805,1.500011421740055e-06,11
2622,334718,1.3998942449688911e-06,11
2623,986654,1.500011421740055e-06,11
2624,443511,2.300017513334751e-06,12
2625,102440,1.500011421740055e-06,11
2626,878551,1.3998942449688911e-06,11
2627,366847,1.500011421740055e-06,11
2628,744750,2.900022082030773e-06,12
2629,386990,1.500011421740055e-06,11
2630,178404,3.3999094739556313e-06,13
2631,871741,1.500011421740055e-06,11
2632,589008,2.300017513334751e-06,12
2633,529205,2.400018274784088e-06,12
2634,820924,4.599918611347675e-06,14
2635,641360,2.400018274784088e-06,12
2636,454076,4.399917088449001e-06,14
2637,553645,1.600012183189392e-06,11
2638,529534,1.600012183189392e-06,11
2639,139383,2.300017513334751e-06,12
2640,754339,3.2999087125062943e-06,13
2641,559300,2.300017513334751e-06,12
2642,170776,2.400018274784088e-06,12
2643,335481,2.300017513334751e-06,12
2644,901008,1.700012944638729e-06,11
2645,919814,2.300017513334751e-06,12
2646,33233,2.300017513334751e-06,12
2647,733773,2.200016751885414e-06,12
2648,723033,1.600012183189392e-06,11
2649,322580,5.100038833916187e-06,14
2650,183247,3.400025889277458e-06,13
2651,556760,2.400018274784088e-06,12
2652,240257,1.500011421740055e-06,11
2653,299137,2.400018274784088e-06,12
2654,606530,1.500011421740055e-06,11
2655,997929,1.500011421740055e-06,11
2656,781300,1.500011421740055e-06,11
2657,591474,1.600012183189392e-06,11
2658,425688,1.600012183189392e-06,11
2659,470948,1.4998950064182281e-06,11
2660,603486,1.500011421740055e-06,11
2661,197043,1.600012183189392e-06,11
2662,508785,2.300017513334751e-06,12
2663,733777,1.500011421740055e-06,11
2664,832131,1.400010660290718e-06,11
2665,58993,4.600035026669502e-06,14
2666,447742,3.400025889277458e-06,13
2667,840375,1.500011421740055e-06,11
2668,696436,3.300025127828121e-06,13
2669,387996,1.500011421740055e-06,11
2670,464485,2.300017513334751e-06,12
2671,871481,1.500011421740055e-06,11
2672,775791,1.400010660290718e-06,11
2673,886704,1.600012183189392e-06,11
2674,235725,1.500011421740055e-06,11
2675,580842,1.4998950064182281e-06,11
2676,937603,1.500011421740055e-06,11
2677,87454,5.500041879713535e-06,15
2678,518552,1.600012183189392e-06,11
2679,874154,1.500011421740055e-06,11
2680,298529,1.500011421740055e-06,11
2681,44381,1.600012183189392e-06,11
2682,614047,2.500019036233425e-06,12
2683,755252,1.4998950064182281e-06,11
2684,235287,2.300017513334751e-06,12
2685,73752,2.400018274784088e-06,12
2686,570412,1.600012183189392e-06,11
2687,588026,1.5998957678675652e-06,11
2688,11941,1.600012183189392e-06,11
2689,568961,1.400010660290718e-06,11
2690,16894,2.300017513334751e-06,12
2691,520396,1.400010660290718e-06,11
2692,68461,1.500011421740055e-06,11
2693,699811,2.400018274784088e-06,12
2694,305228,1.600012183189392e-06,11
2695,711845,3.100023604929447e-06,12
2696,399486,1.600012183189392e-06,11
2697,817190,2.400018274784088e-06,12
2698,566785,2.300017513334751e-06,12
2699,856206,4.599918611347675e-06,14
2700,339386,1.600012183189392e-06,11
2701,513111,3.600027412176132e-06,13
2702,429860,1.500011421740055e-06,11
2703,341756,1.4998950064182281e-06,11
2704,894704,1.400010660290718e-06,11
2705,735018,5.500041879713535e-06,15
2706,336559,5.599926225841045e-06,15
2707,511375,1.500011421740055e-06,11
2708,46085,2.400018274784088e-06,12
2709,506410,1.600012183189392e-06,11
2710,534446,1.500011421740055e-06,11
2711,724230,2.700020559132099e-06,11
2712,952985,1.500011421740055e-06,11
2713,106827,1.600012183189392e-06,11
2714,122923,1.3998942449688911e-06,11
2715,838099,4.400033503770828e-06,14
2716,17740,1.600012183189392e-06,11
2717,604675,1.700012944638729e-06,11
2718,971087,1.400010660290718e-06,11
2719,855369,1.500011421740055e-06,11
2720,417188,3.500026650726795e-06,13
2721,156544,3.5999109968543053e-06,13
2722,99774,2.900022082030773e-06,12
2723,25125,5.500041879713535e-06,12
2724,930384,3.8000289350748062e-06,11
2725,79395,1.1599971912801266e-05,14
2726,599983,3.3999094739556313e-06,11
2727,342617,3.100023604929447e-06,11
2728,760817,3.7999125197529793e-06,11
2729,890087,7.899943739175797e-06,13
2730,960357,5.700043402612209e-06,12
2731,350215,5.600042641162872e-06,12
2732,471370,3.3999094739556313e-06,11
2733,760683,7.6000578701496124e-06,13
2734,129456,1.2400094419717789e-05,15
2735,67143,3.8000289350748062e-06,11
2736,902973,3.7999125197529793e-06,11
2737,572934,6.5999338403344154e-06,13
2738,836910,3.4999102354049683e-06,11
2739,96672,6.00004568696022e-06,12
2740,367068,7.100054062902927e-06,12
2741,335629,3.5999109968543053e-06,11
2742,749788,5.100038833916187e-06,11
2743,881133,3.999914042651653e-06,12
2744,557920,1.600012183189392e-06,11
2745,379692,1.9000144675374031e-06,11
2746,751273,2.100015990436077e-06,11
2747,225569,2.499902620911598e-06,12
2748,304678,2.600019797682762e-06,12
2749,70067,3.500026650726795e-06,12
2750,257713,1.5998957678675652e-06,11
2751,363250,1.600012183189392e-06,11
2752,1431,2.500019036233425e-06,12
2753,317586,3.8000289350748062e-06,13
2754,971148,4.100031219422817e-06,13
2755,227647,1.0399962775409222e-05,16
2756,644183,3.500026650726795e-06,12
2757,197816,2.500019036233425e-06,11
2758,695549,3.100023604929447e-06,12
2759,214634,1.800013706088066e-06,11
2760,84413,2.300017513334751e-06,12
2761,345155,1.8998980522155762e-06,11
2762,681129,7.300055585801601e-06,13
2763,921934,2.499902620911598e-06,11
2764,570788,1.550000160932541e-05,14
2765,516188,2.700020559132099e-06,11
2766,110880,1.5998957678675652e-06,11
2767,217431,2.300017513334751e-06,11
2768,603891,3.100023604929447e-06,12
2769,493411,3.2999087125062943e-06,12
2770,40667,3.300025127828121e-06,12
2771,154843,3.100023604929447e-06,12
2772,607761,3.999914042651653e-06,13
2773,292515,2.600019797682762e-06,12
2774,912386,2.400018274784088e-06,12
2775,54244,1.500011421740055e-06,11
2776,232390,1.600012183189392e-06,11
2777,164890,1.600012183189392e-06,11
2778,490739,1.800013706088066e-06,11
2779,826774,1.9000144675374031e-06,11
2780,251139,3.400025889277458e-06,12
2781,21580,3.400025889277458e-06,11
2782,117333,2.6999041438102722e-06,12
2783,964002,2.400018274784088e-06,11
2784,846505,5.199923180043697e-06,12
2785,29201,2.600019797682762e-06,11
2786,366883,2.200016751885414e-06,11
2787,543199,2.09989957511425e-06,11
2788,826262,2.800021320581436e-06,11
2789,244943,4.100031219422817e-06,12
2790,641811,6.300047971308231e-06,13
2791,401171,1.800013706088066e-06,11
2792,970919,1.500011421740055e-06,11
2793,61385,5.00003807246685e-06,13
2794,52179,1.9000144675374031e-06,11
2795,617998,4.199915565550327e-06,13
2796,204480,1.800013706088066e-06,11
2797,225264,1.800013706088066e-06,11
2798,776788,4.100031219422817e-06,13
2799,684233,1.9000144675374031e-06,11
2800,638940,2.700020559132099e-06,12
2801,665291,4.00003045797348e-06,13
2802,171537,1.7998972907662392e-06,11
2803,898016,2.500019036233425e-06,12
2804,207787,1.700012944638729e-06,11
2805,152931,1.700012944638729e-06,11
2806,365883,5.799927748739719e-06,14
2807,793539,3.00002284348011e-06,12
2808,61526,1.500011421740055e-06,11
2809,242827,0.00036150007508695126,14
2810,931031,4.300032742321491e-06,11
2811,937673,3.700028173625469e-06,12
2812,56269,5.200039595365524e-06,13
2813,284667,3.300025127828121e-06,11
2814,924522,2.100015990436077e-06,11
2815,284592,7.5999414548277855e-06,13
2816,570313,4.500034265220165e-06,12
2817,122868,5.09992241859436e-06,12
2818,28846,1.1899974197149277e-05,16
2819,826191,3.00002284348011e-06,12
2820,417948,2.00001522898674e-06,11
2821,6696,2.6999041438102722e-06,12
2822,183500,1.800013706088066e-06,11
2823,453763,1.500011421740055e-06,11
2824,373431,2.300017513334751e-06,12
2825,11106,1.5998957678675652e-06,11
2826,394711,1.500011421740055e-06,11
2827,385406,4.500034265220165e-06,14
2828,222635,1.600012183189392e-06,11
2829,216868,3.3999094739556313e-06,13
2830,889960,2.400018274784088e-06,12
2831,642338,2.00001522898674e-06,11
2832,747197,2.09989957511425e-06,11
2833,310600,1.700012944638729e-06,11
2834,948224,1.9000144675374031e-06,11
2835,562186,2.700020559132099e-06,12
2836,733302,1.4998950064182281e-06,11
2837,434288,4.200031980872154e-06,13
2838,494872,1.500011421740055e-06,11
2839,858190,2.7999049052596092e-06,12
2840,21489,2.800021320581436e-06,12
2841,526910,2.400018274784088e-06,12
2842,894364,1.279998105019331e-05,14
2843,145433,2.09989957511425e-06,11
2844,277754,2.400018274784088e-06,12
2845,395896,3.300025127828121e-06,13
2846,645006,1.600012183189392e-06,11
2847,87366,1.5998957678675652e-06,11
2848,229232,1.500011421740055e-06,11
2849,855483,2.200016751885414e-06,12
2850,684140,2.300017513334751e-06,12
